https://book.douban.com/subject/1007305/,https://img1.doubanio.com/view/subject/m/public/s1070959.jpg,红楼梦,[清]曹雪芹著、高鹗续/人民文学出版社/1996-12/59.70元,9.6(176679人评价),《红楼梦》是一部百科全书式的长篇小说。以宝黛爱情悲剧为主线，以四大家族的荣辱兴衰为背景，描绘出18世纪中国封建社会的方方面面，以及封建专制下新兴资本主义民主...
https://book.douban.com/subject/1043815/,https://img3.doubanio.com/view/subject/m/public/s1146040.jpg,骆驼祥子,老舍/人民文学出版社/2000-3-1/12.00,8.3(68433人评价),《骆驼祥子》是老舍用同情的笔触描绘的一幕悲剧：二十年代的北京，一个勤劳、壮实的底层社会小人物怀着发家、奋斗的美好梦想，却最终为黑暗的暴风雨所吞噬。它揭示了当...
https://book.douban.com/subject/6082808/,https://img3.doubanio.com/view/subject/m/public/s6384944.jpg,百年孤独,[哥伦比亚]加西亚·马尔克斯/范晔/南海出版公司/2011-6/39.50元,9.2(185860人评价),《百年孤独》是魔幻现实主义文学的代表作，描写了布恩迪亚家族七代人的传奇故事，以及加勒比海沿岸小镇马孔多的百年兴衰，反映了拉丁美洲一个世纪以来风云变幻的历史。...
https://book.douban.com/subject/1016003/,https://img3.doubanio.com/view/subject/m/public/s1242786.jpg,鲁滨逊漂流记,[英]笛福/马静/广西民族出版社/2002-1/9.20元,8.0(78866人评价),《鲁滨逊飘流记》是18世纪英国作家达尼尔·笛福的代表作品，也是一部具有广泛的世界性影响的作品。 小说以1704年一名苏格兰水手亚历山大·薛里基洛克航海遇险，...
https://book.douban.com/subject/1064275/,https://img3.doubanio.com/view/subject/m/public/s1050021.jpg,老人与海,海明威/吴劳/上海译文出版社/1999-10/8.20元,8.4(88711人评价),本书讲述了一个渔夫的故事。古巴老渔夫圣地亚哥在连续八十四天没捕到鱼的情况下，终于独自钓上了一条大马林鱼，但这鱼实在大，把他的小船在海上拖了三天才筋疲力尽，被...
https://book.douban.com/subject/1068920/,https://img1.doubanio.com/view/subject/m/public/s1078958.jpg,飘,[美国]玛格丽特·米切尔/李美华/译林出版社/2000-9/40.00元,9.3(105297人评价),小说中的故事发生在1861年美国南北战争前夕。生活在南方的少女郝思嘉从小深受南方文化传统的熏陶，可在她的血液里却流淌着野性的叛逆因素。随着战火的蔓廷和生活环...
https://book.douban.com/subject/1141406/,https://img3.doubanio.com/view/subject/m/public/s5924326.jpg,简爱（英文全本）,[英]夏洛蒂·勃朗特/世界图书出版公司/2003-11/18.00元,8.5(136064人评价),《简爱》是英国女作家夏洛蒂·勃朗特的代表作品。女主人公简爱是一个追赶求平等与自主的知识女性形象，小说以其感人的对于一位“灰姑娘式”人物奋斗史的刻划取胜，《简...
https://book.douban.com/subject/1019568/,https://img3.doubanio.com/view/subject/m/public/s1076932.jpg,三国演义（全二册）,[明]罗贯中/人民文学出版社/1998-05/39.50元,9.2(76190人评价),《三国演义》又名《三国志演义》、《三国志通俗演义》，是我国小说史上最著名最杰出的长篇章回体历史小说。 《三国演义》的作者是元末明初人罗贯中，由毛纶，毛宗岗父...
https://book.douban.com/subject/1008145/,https://img3.doubanio.com/view/subject/m/public/s1070222.jpg,围城,钱锺书/人民文学出版社/1991-2/19.00,8.9(255567人评价),《围城》是钱钟书所著的长篇小说。第一版于1947年由上海晨光出版公司出版。1949年之后，由于政治等方面的原因，本书长期无法在中国大陆和台湾重印，仅在香港出...
https://book.douban.com/subject/1013380/,https://img1.doubanio.com/view/subject/m/public/s1008927.jpg,茶花女,小仲马/王振孙/外国文学出版社/1997-3/9.00元,8.2(72315人评价),《茶花女》为我们塑造了一些生动、鲜明的艺术形象，而其中最突出、最令人难忘的自然是女主人公茶花女玛格丽特。读者们切莫把玛格丽特和阿尔丰西娜·普莱西小姐混为一谈...
https://book.douban.com/subject/1083428/,https://img3.doubanio.com/view/subject/m/public/s4250062.jpg,傲慢与偏见,[英]奥斯丁/张玲、张扬/人民文学出版社/1993-7/13.00元,8.8(120965人评价),《傲慢与偏见》是简·奥斯汀的代表作，是一部描写爱情与婚姻的经典小说。作品以男女主人公达西和伊丽莎白由于傲慢和偏见而产生的爱情纠葛为线索，共写了四起姻缘：伊丽...
https://book.douban.com/subject/1085860/,https://img3.doubanio.com/view/subject/m/public/s3248016.jpg,基督山伯爵,大仲马/周克希、韩沪麟/上海译文出版社/1991-12-1/43.90元,9.0(68791人评价),小说以法国波旁王朝和七月王朝两大时期为背景，描写了一个报恩复仇的故事。法老号大副唐泰斯受船长的临终嘱托，为拿破仑送了一封信，受到两个对他嫉妒的小人的陷害，被...
https://book.douban.com/subject/10594787/,https://img3.doubanio.com/view/subject/m/public/s11284102.jpg,霍乱时期的爱情,[哥伦比亚]加西亚·马尔克斯/杨玲/南海出版公司/2012-9-1/39.50元,9.0(108027人评价),★马尔克斯唯一正式授权，首次完整翻译 ★《霍乱时期的爱情》是我最好的作品，是我发自内心的创作。——加西亚•马尔克斯 ★这部光芒闪耀、令人心碎的作品是人类有史...
https://book.douban.com/subject/1024197/,https://img3.doubanio.com/view/subject/m/public/s4493741.jpg,巴黎圣母院,[法]雨果/陈敬容/人民文学出版社/1982-6/22.50元,8.3(60058人评价),《巴黎圣母院》是法国文豪维克多·雨果第一部引起轰动效应的浪漫派小说。小说以十五世纪路易十一统治下的法国为背景，通过一个纯洁无辜的波希米亚女郎惨遭迫害的故事，...
https://book.douban.com/subject/1008988/,https://img3.doubanio.com/view/subject/m/public/s1005875.jpg,了不起的盖茨比,菲茨杰拉德/姚乃强/人民文学出版社/2004-06/12.00元,8.3(63283人评价),盖茨比为了久久地抱着的一个梦而付出了很高的代价。他死后，尼克发觉是汤姆暗中挑拨威尔逊去杀死盖茨比。他感到东部鬼影幢幢，世态炎凉，便决定回中西部老家去。这是一...
https://book.douban.com/subject/1119522/,https://img3.doubanio.com/view/subject/m/public/s1095383.jpg,呼啸山庄,（英）勃朗特、张玲、张扬/张扬、张玲/人民文学出版社/1999-01-01/27.30元,8.4(75433人评价),夏洛蒂和传记作者告诉我们，爱米丽生性独立、豁达、纯真、刚毅、热情而又内向。她颇有男儿气概，酷爱自己生长其间的荒原，平素在离群索居中，除去手足情谊，最喜与大自...
https://book.douban.com/subject/1085470/,https://img3.doubanio.com/view/subject/m/public/s1817666.jpg,海底两万里,[法国]儒尔·凡尔纳/沈国华、钱培鑫、曹德明/译林出版社/2002-9/19.50元,8.4(38568人评价),本书是法国举世闻名的科幻小说作家儒尔·凡尔纳的代表作之一。 作者让读者登上“鹦鹉螺号”，以平均十二公里的时速，在将近十个月的海底旅行中，随着尼摩船长和他的“...
https://book.douban.com/subject/1205370/,https://img3.doubanio.com/view/subject/m/public/s1469280.jpg,羊脂球,（法）莫泊桑/柳鸣九/北京燕山出版社/2007-6/13.50元,8.1(60743人评价),莫泊桑短篇小说的代表作。写普法战争时，法国的一群贵族、政客、商人、修女等高贵者，和一个叫作羊脂球的妓女，同乘一辆马车逃离普军占区，在一关卡受阻。普鲁士军官要...
https://book.douban.com/subject/1046209/,https://img3.doubanio.com/view/subject/m/public/s1034062.jpg,安徒生童话故事集,（丹麦）安徒生/叶君健/人民文学出版社/1997-08/25.00,9.2(49850人评价),
https://book.douban.com/subject/1029553/,https://img3.doubanio.com/view/subject/m/public/s1627374.jpg,西游记（全二册）,吴承恩/黄肃秋注释/人民文学出版社/2004-8/47.20元,8.8(32063人评价),《西游记》主要描写的是孙悟空保唐僧西天取经，历经九九八十一难的故事。唐僧取经是历史上一件真实的事。大约距今一千三百多年前，即唐太宗贞观元年（627），年仅2...
https://book.douban.com/subject/11524204/,https://img1.doubanio.com/view/subject/m/public/s11276847.jpg,围城,钱钟书/人民文学出版社/1991-2-1/39.00元,9.3(22449人评价),《围城》是一幅栩栩如生的世井百态图，人生的酸甜苦辣千般滋味均在其中得到了淋漓尽致的体现。钱钟书先生将自己的语言天才并入极其渊博的知识，再添加上一些讽刺主义的...
https://book.douban.com/subject/1449352/,https://img3.doubanio.com/view/subject/m/public/s2875823.jpg,朝花夕拾,鲁迅/人民文学出版社/1972年4月/0.25元,8.7(40806人评价),《小引》 《狗·猫·鼠》 《阿长与山海经》 《二十四孝图》 《五猖会》 《无常》 《从百草园到三味书屋》 《父亲的病》 《琐记》 《藤野先生》 《范爱农》 ...
https://book.douban.com/subject/1008357/,https://img3.doubanio.com/view/subject/m/public/s1147854.jpg,水浒传（全二册）,[明]施耐庵、罗贯中/人民文学出版社/1997-1/50.60元,8.5(33944人评价),《水浒传》是我国第一部以农民起义为题材的长篇章回小说，是我国文学史上一座巍然屹立的丰碑，也是世界文学宝库中一颗光彩夺目的明珠。数百年来，它一直深受我国人民的...
https://book.douban.com/subject/1449351/,https://img3.doubanio.com/view/subject/m/public/s4696893.jpg,呐喊,鲁迅/人民文学出版社/1973年3月/0.36元,8.9(54539人评价),《呐喊》收录作者1918年至1922年所作小说十四篇。1923年8月由北京新潮社出版，原收十五篇，列为该社《文艺丛书》之一。1924年5月第三次印刷时起，改...
https://book.douban.com/subject/1043008/,https://img3.doubanio.com/view/subject/m/public/s1134341.jpg,格林童话全集,[德国]格林兄弟/魏以新/人民文学出版社/1994-11/21.45元,9.0(40486人评价),"《格林童话全集》是德国民间故事集。由德国的雅各・格林和威廉・格林兄弟根据民间口述材料改写而成。他们搜集、整理、出版这些民间童话的目的，正如威廉所说，是""希望..."
https://book.douban.com/subject/1017143/,https://img1.doubanio.com/view/subject/m/public/s1091698.jpg,不能承受的生命之轻,[捷克]米兰·昆德拉/许钧/上海译文出版社/2003-7/23.00元,8.5(163956人评价),《不能承受的生命之轻》是米兰·昆德拉最负盛名的作品。小说描写了托马斯与特丽莎、萨丽娜之间的感情生活。但它不是一个男人和两个女人的三角性爱故事，它是一部哲理小...
https://book.douban.com/subject/2253379/,https://img3.doubanio.com/view/subject/m/public/s27237972.jpg,简爱,[英]夏洛蒂·勃朗特/宋兆霖/上海文艺出版社/2007-8-1/27.00元,8.6(11575人评价),《简爱》讲述了这样一个故事：简•爱自幼父母双亡，投靠冷酷的舅母，但舅母无情地抛弃了她。她在一所慈善学校做了六年的学生和两年的教师。十八岁时，简•爱受聘到桑菲...
https://book.douban.com/subject/1205054/,https://img3.doubanio.com/view/subject/m/public/s1148102.jpg,悲惨世界（上中下）,[法]雨果/李丹、方于/人民文学出版社/1992-6/66.00元,8.9(34525人评价),这是法国十九世纪浪漫派领袖雨果继《巴黎圣母院》之后创作的又一部气势恢宏的鸿篇巨著。全书以卓越的艺术魅力，展示了一幅自1793年法国大革命至1832年巴黎人民...
https://book.douban.com/subject/1007433/,https://img3.doubanio.com/view/subject/m/public/s1988674.jpg,红与黑,斯丹达尔/张冠尧/译林出版社/1993-7-1/20.00元,8.2(33513人评价),"小说主人公于连,是一个木匠的儿子,年轻英俊,意志坚强,精明能干,从小就希望借助个人的努力与奋斗跻身上流社会。 在法国与瑞士接壤的维立叶尔城，坐落在山坡上，美..."
https://book.douban.com/subject/1013502/,https://img1.doubanio.com/view/subject/m/public/s2241708.jpg,钢铁是怎样炼成的,[苏]尼·奥斯特洛夫斯基/曹缦西、王志棣/译林出版社/1996-10/20.00元,7.6(51375人评价),本书的主人公保尔·柯察金饱尝了生活的苦难，炼就了革命精神和反抗性格。十月革命爆发后只有十六岁的他，就参加了红军，无论在战炮火中，还是在国民经济复时期，可察金...
https://book.douban.com/subject/1057244/,https://img1.doubanio.com/view/subject/m/public/s1595557.jpg,边城,沈从文、黄永玉卓雅插图./北岳文艺出版社/2002-4/12.00元,8.6(109020人评价),《边城》是沈从文的代表作，写于一九三三年至一九三四年初。这篇作品如沈从文的其他湘西作品，着眼于普通人、善良人的命运变迁，描摹了湘女翠翠阴差阳错的生活悲剧，诚...
https://book.douban.com/subject/1203251/,https://img3.doubanio.com/view/subject/m/public/s1300531.jpg,雾都孤儿,[英]狄更斯/荣如德/上海译文出版社/1991-7/10.10元,8.1(22973人评价),孤儿奥立弗・退斯特从小在贫民习艺所受尽欺凌，逃到伦敦后又陷入贼窟。身边的世界像一台疯狂运转的机器，小奥立弗却努力坚守着心底深处的纯净与高贵。这份执著终于帮他...
https://book.douban.com/subject/1035848/,https://img1.doubanio.com/view/subject/m/public/s1070937.jpg,一千零一夜,纳训/人民文学出版社/2003-01/22.0,8.6(24587人评价),"《一千零一夜》又名《天方夜谭》。""天方""是从前中国对阿拉伯的称呼。这本书中的故事，多是阿拉伯地区国家的传说。 公元9世纪时，是阿拉伯帝国的全盛时期，它横跨亚..."
https://book.douban.com/subject/1013416/,https://img1.doubanio.com/view/subject/m/public/s23579217.jpg,雷雨,曹禺/人民文学出版社/1999-05/9.20,8.6(34348人评价),《雷雨》所展示的是一幕人生大悲剧，是命运对人残忍的作弄。专制、伪善的家长，热情、单纯的青年，被情爱烧疯了心的魅惑的女人，痛悔着罪孽却又不自知地犯下更大罪孽的...
https://book.douban.com/subject/1258498/,https://img1.doubanio.com/view/subject/m/public/s1240228.jpg,项链:莫泊桑中短篇小说选,[法]莫泊桑/顾加琛等/河北教育出版社/2005-2/28.00元,8.3(26556人评价),莫泊桑被尊称为“世界短篇小说之王”，他将短篇小说的趣味提升到前所未有的高度。在他的笔下，各种社会事件，如战争、政变、普选等，都得到了如实的表现；各个阶层的生...
https://book.douban.com/subject/1398395/,https://img1.doubanio.com/view/subject/m/public/s1426308.jpg,狂人日记,鲁迅/京华出版社/2006-3/39.80元,8.7(31896人评价),《狂人日记》是鲁迅1918年发表的第一篇白话短篇小说，当时正值“五四”运动的前夜。由于辛亥革命的半途而废，特别是帝国主义侵略的加剧，使社会各种矛盾更加复杂尖...
https://book.douban.com/subject/1051193/,https://img3.doubanio.com/view/subject/m/public/s1137441.jpg,麦琪的礼物:欧·亨利短篇小说经典,[美]欧·亨利/张经浩/上海社会科学院出版社/2003-7/25.00元,8.6(39765人评价),选收欧·亨利的小说34篇，国外当代文学类重要工具书介绍的有代表性的作品均已收入。欧·亨利是位有独特风格的杰出短篇小说家，以巧妙的构思、夸张和幽默的文笔反映了...
https://book.douban.com/subject/1040211/,https://img3.doubanio.com/view/subject/m/public/s1229240.jpg,福尔摩斯探案全集（上中下）,[英]阿·柯南道尔/丁钟华等/群众出版社/1981-8/53.00元/68.00元,9.2(62289人评价),最经典的群众出版社的翻译版本，一经出版，立即风靡成千上万的中国人。离奇的情节，扣人的悬念，世界上最聪明的侦探，人间最诡秘的案情，福尔摩斯不但让罪犯无处藏身，...
https://book.douban.com/subject/1858513/,https://img1.doubanio.com/view/subject/m/public/s2659208.jpg,月亮和六便士,[英]毛姆/傅惟慈/上海译文出版社/2006-8/15.00元,9.0(95973人评价),一个英国证券交易所的经纪人，本已有牢靠的职业和地位、美满的家庭，但却迷恋上绘画，像“被魔鬼附了体”，突然弃家出走，到巴黎去追求绘画的理想。他的行径没有人能够...
https://book.douban.com/subject/4881639/,https://img3.doubanio.com/view/subject/m/public/s4571103.jpg,傲慢与偏见,简•奥斯丁(JaneAusten)/孙致礼/译林出版社/2010-6-1/18.50元,9.0(8323人评价),本书描写傲慢的单身青年达西与偏见的二小姐伊丽莎白、富裕的单身贵族彬格莱与贤淑的大小姐吉英之间的感情纠葛，充分表达了作者本人的婚姻观，强调经济利益对恋爱和婚姻...
https://book.douban.com/subject/1088065/,https://img3.doubanio.com/view/subject/m/public/s1074811.jpg,阿Q正传,鲁迅、丰子恺/上海书店出版社/2003-7/14.50元,8.7(46441人评价),《阿Q正传》讲述值此世纪末，衷心祈愿这里所议论的人物在下一世纪的中国现实生活中淡出；当然，作为光辉的典型人物，他将和哈姆雷特、唐·吉诃德等不朽的名字一样万古...
https://book.douban.com/subject/1086249/,https://img3.doubanio.com/view/subject/m/public/s2781615.jpg,荆棘鸟,[澳]考琳·麦卡洛/曾胡/译林出版社/1998-7/28.00元,8.6(37179人评价),《荆棘鸟》是一部澳大利亚的家世小说，以女主人公梅吉和神父拉尔夫的爱情纠葛为主线，描写了克利里一家三代人的故事，时间跨度长达半个多世纪。拉尔夫一心向往教会的权...
https://book.douban.com/subject/1006197/,https://img1.doubanio.com/view/subject/m/public/s27009357.jpg,哈姆莱特,[英]莎士比亚/朱生豪/人民文学出版社/2001-1/7.00元,8.5(22616人评价),本书是大学生必读丛书中的一册，书中以教育部全国高等学校中文学科教学指导委员会指定书目为依据，收录了英国著名作家莎士比亚先生的话剧《哈姆莱特》。 本书...
https://book.douban.com/subject/2035162/,https://img3.doubanio.com/view/subject/m/public/s2347562.jpg,刀锋,[英]毛姆/周煦良/上海译文出版社/2007-3/18.00元,9.0(38148人评价),威廉·萨默塞特·毛姆（1874-1965），英国著名小说家、戏剧家。《刀锋》是他的主要作品之一。 小说写一个参加第一次世界大战的美国青年飞行员拉里·达雷尔。...
https://book.douban.com/subject/3183775/,https://img1.doubanio.com/view/subject/m/public/s3424257.jpg,四世同堂:英文缩写本的中文本,老舍/北京十月文艺出版社/2008-07/36.00元,9.3(8258人评价),值得每一代中国人阅读的文学经典，值得每一个中国人珍藏的民族记忆。老舍：它是我从事写作以来最长的、可能也是最好的一本书。入选《亚洲周刊》“二十世纪中文小说一百...
https://book.douban.com/subject/1865089/,https://img1.doubanio.com/view/subject/m/public/s1999119.jpg,瓦尔登湖,[美]梭罗/徐迟/上海译文出版社/2006-8/11.00元,8.4(33408人评价),这本书的思想是崇尚简朴生活，热爱大自然的风光，内容丰厚，意义深远，语言生动，意境深邃，就像是个智慧的老人，闪现哲理灵光，又有高山流水那样的境界。 书中记录了...
https://book.douban.com/subject/2035179/,https://img3.doubanio.com/view/subject/m/public/s2347590.jpg,动物农场,[英]乔治·奥威尔/荣如德/上海译文出版社/2007-3/10.00元,9.2(51783人评价),《动物农场》是奥威尔最优秀的作品之一，是一则入木三分的反乌托的政治讽喻寓言。 农场的一群动物成功地进行了一场“革命”，将压榨他们的人类东家赶出农场，建立起一...
https://book.douban.com/subject/25897657/,https://img3.doubanio.com/view/subject/m/public/s28260813.jpg,悲惨世界,[法]雨果/李丹、方于/人民文学出版社/2015-6/110.00元,9.7(1020人评价),《悲惨世界(上中下)(精)》是雨果在流亡期间写的长篇小说，是他的代表作，也是世界文学宝库的珍品之一。 《悲惨世界(上中下)(精)》通过冉阿让等人的悲惨遭遇以...
https://book.douban.com/subject/1022632/,https://img3.doubanio.com/view/subject/m/public/s1940505.jpg,罪与罚,[俄]陀思妥耶夫斯基/朱海观、王汶/人民文学出版社/2003-8/22.00元,8.8(10692人评价),本书是一部浸透着血和泪的社会悲剧，一部酣畅淋漓地剖析一个罪犯内心世界的心理小说，一部举世公认的、震撼灵魂的世界文学名著。　　小说是以刑事犯罪为题材的，写的是...
https://book.douban.com/subject/1007772/,https://img1.doubanio.com/view/subject/m/public/s1298847.jpg,双城记,查尔斯・狄更斯/石永礼/人民文学出版社/1996-08/14.10,8.3(15858人评价),1775年12月的一个月夜，寓居巴黎的年轻医生梅尼特散步时，突然被厄弗里蒙地侯爵兄弟强迫出诊。在侯爵府第中，他目睹一个发狂的绝色农妇和一个身受剑伤的少年饮恨...
